time,frame_hex,roll_raw,pitch_raw,yaw_raw,roll_deg,pitch_deg,yaw_deg,delta_yaw_deg,yaw_unwrapped_deg,radar_az_unwrapped_deg,radar_az_wrapped_deg,radar_el_deg,gyro_time,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s
1783152829.689936,55 53 c3 ff ae ff e5 20 78 09 9d,-61,-82,8421,-0.3350830078125,-0.450439453125,46.2579345703125,1.900634765625,46.2579345703125,-42.0611572265625,317.9388427734375,-0.450439453125,1783152829.677196,3,-2,282,0.18310546875,-0.1220703125,17.2119140625
1783152829.789494,55 53 bf ff a8 ff 1a 22 77 09 c9,-65,-88,8730,-0.3570556640625,-0.4833984375,47.955322265625,1.6973876953125,47.955322265625,-43.758544921875,316.241455078125,-0.4833984375,1783152829.776897,1,-1,209,0.06103515625,-0.06103515625,12.75634765625
1783152829.889877,55 53 be ff a7 ff f0 22 79 09 9f,-66,-89,8944,-0.362548828125,-0.4888916015625,49.130859375,1.175537109375,49.130859375,-44.93408203125,315.06591796875,-0.4888916015625,1783152829.8775277,1,0,153,0.06103515625,0.0,9.33837890625
1783152829.9894989,55 53 bc ff a5 ff e5 23 79 09 91,-68,-91,9189,-0.37353515625,-0.4998779296875,50.4766845703125,1.3458251953125,50.4766845703125,-46.2799072265625,313.7200927734375,-0.4998779296875,1783152829.9772956,2,1,220,0.1220703125,0.06103515625,13.427734375
1783152830.0898721,55 53 b9 ff a3 ff 05 25 7b 09 b0,-71,-93,9477,-0.3900146484375,-0.5108642578125,52.0587158203125,1.58203125,52.0587158203125,-47.8619384765625,312.1380615234375,-0.5108642578125,1783152830.0771666,2,0,234,0.1220703125,0.0,14.2822265625
1783152830.1894338,55 53 b7 ff a0 ff 05 26 7d 09 ae,-73,-96,9733,-0.4010009765625,-0.52734375,53.4649658203125,1.40625,53.4649658203125,-49.2681884765625,310.7318115234375,-0.52734375,1783152830.1775663,1,0,187,0.06103515625,0.0,11.41357421875
1783152830.2894728,55 53 b6 ff 9f ff d5 26 7a 09 79,-74,-97,9941,-0.406494140625,-0.5328369140625,54.6075439453125,1.142578125,54.6075439453125,-50.4107666015625,309.5892333984375,-0.5328369140625,1783152830.2768965,1,-1,169,0.06103515625,-0.06103515625,10.31494140625
1783152830.3897853,55 53 b3 ff 9c ff ef 27 7b 09 8f,-77,-100,10223,-0.4229736328125,-0.54931640625,56.1566162109375,1.549072265625,56.1566162109375,-51.9598388671875,308.0401611328125,-0.54931640625,1783152830.37735,2,-1,249,0.1220703125,-0.06103515625,15.19775390625
1783152830.4896128,55 53 af ff 99 ff 34 29 79 09 cd,-81,-103,10548,-0.4449462890625,-0.5657958984375,57.94189453125,1.7852783203125,57.94189453125,-53.7451171875,306.2548828125,-0.5657958984375,1783152830.4772618,3,0,278,0.18310546875,0.0,16.9677734375
1783152830.589306,55 53 ab ff 97 ff 5c 2a 72 09 e9,-85,-105,10844,-0.4669189453125,-0.5767822265625,59.56787109375,1.6259765625,59.56787109375,-55.37109375,304.62890625,-0.5767822265625,1783152830.5774264,2,0,203,0.1220703125,0.0,12.39013671875
1783152830.6897626,55 53 a9 ff 97 ff 7d 2b 7a 09 11,-87,-105,11133,-0.4779052734375,-0.5767822265625,61.1553955078125,1.5875244140625,61.1553955078125,-56.9586181640625,303.0413818359375,-0.5767822265625,1783152830.6770132,2,2,238,0.1220703125,0.1220703125,14.5263671875
1783152830.789283,55 53 a5 ff 9c ff 16 2d 75 09 a8,-91,-100,11542,-0.4998779296875,-0.54931640625,63.402099609375,2.2467041015625,63.402099609375,-59.205322265625,300.794677734375,-0.54931640625,1783152830.7767363,9,17,489,0.54931640625,1.03759765625,29.84619140625
1783152830.8901799,55 53 9e ff 9b ff d4 2e 78 09 62,-98,-101,11988,-0.538330078125,-0.5548095703125,65.85205078125,2.449951171875,65.85205078125,-61.6552734375,298.3447265625,-0.5548095703125,1783152830.8769062,4,7,274,0.244140625,0.42724609375,16.7236328125
1783152830.989138,55 53 9a ff 9c ff 50 30 77 09 dc,-102,-100,12368,-0.560302734375,-0.54931640625,67.939453125,2.08740234375,67.939453125,-63.74267578125,296.25732421875,-0.54931640625,1783152830.976702,0,-2,332,0.0,-0.1220703125,20.263671875
1783152831.089702,55 53 95 ff 95 ff bd 31 7c 09 43,-107,-107,12733,-0.5877685546875,-0.5877685546875,69.9444580078125,2.0050048828125,69.9444580078125,-65.7476806640625,294.2523193359375,-0.5877685546875,1783152831.076829,0,-9,313,0.0,-0.54931640625,19.10400390625
1783152831.189142,55 53 93 ff 94 ff bc 32 79 09 3d,-109,-108,12988,-0.5987548828125,-0.59326171875,71.34521484375,1.4007568359375,71.34521484375,-67.1484375,292.8515625,-0.59326171875,1783152831.1765802,2,-2,466,0.1220703125,-0.1220703125,28.4423828125
1783152831.2895145,55 53 92 ff 92 ff a0 33 79 09 1f,-110,-110,13216,-0.604248046875,-0.604248046875,72.59765625,1.25244140625,72.59765625,-68.40087890625,291.59912109375,-0.604248046875,1783152831.276329,3,0,433,0.18310546875,0.0,26.42822265625
1783152831.389602,55 53 90 ff 92 ff a3 34 7c 09 24,-112,-110,13475,-0.615234375,-0.604248046875,74.0203857421875,1.4227294921875,74.0203857421875,-69.8236083984375,290.1763916015625,-0.604248046875,1783152831.3766894,1,4,17,0.06103515625,0.244140625,1.03759765625
1783152831.489213,55 53 8f ff 93 ff de 35 78 09 5c,-113,-109,13790,-0.6207275390625,-0.5987548828125,75.750732421875,1.7303466796875,75.750732421875,-71.553955078125,288.446044921875,-0.5987548828125,1783152831.4774258,3,9,12,0.18310546875,0.54931640625,0.732421875
1783152831.5898232,55 53 8d ff 94 ff ff 36 78 09 7d,-115,-108,14079,-0.6317138671875,-0.59326171875,77.3382568359375,1.5875244140625,77.3382568359375,-73.1414794921875,286.8585205078125,-0.59326171875,1783152831.576509,2,-6,436,0.1220703125,-0.3662109375,26.611328125
1783152831.6891084,55 53 85 ff 90 ff ce 38 7d 09 47,-123,-112,14542,-0.6756591796875,-0.615234375,79.881591796875,2.5433349609375,79.881591796875,-75.684814453125,284.315185546875,-0.615234375,1783152831.6768153,4,0,357,0.244140625,0.0,21.78955078125
1783152831.7890484,55 53 7f ff 8f ff 7d 3a 75 09 e9,-129,-113,14973,-0.7086181640625,-0.6207275390625,82.2491455078125,2.3675537109375,82.2491455078125,-78.0523681640625,281.9476318359375,-0.6207275390625,1783152831.776868,2,3,363,0.1220703125,0.18310546875,22.15576171875
1783152831.8889468,55 53 78 ff 8e ff 3f 3c 79 09 a9,-136,-114,15423,-0.7470703125,-0.626220703125,84.7210693359375,2.471923828125,84.7210693359375,-80.5242919921875,279.4757080078125,-0.626220703125,1783152831.8762314,3,0,421,0.18310546875,0.0,25.69580078125
1783152831.989014,55 53 72 ff 8e ff f4 3d 75 09 55,-142,-114,15860,-0.780029296875,-0.626220703125,87.12158203125,2.4005126953125,87.12158203125,-82.9248046875,277.0751953125,-0.626220703125,1783152831.9768572,1,0,346,0.06103515625,0.0,21.1181640625
1783152832.0889692,55 53 6b ff 8d ff cc 3f 77 09 29,-149,-115,16332,-0.8184814453125,-0.6317138671875,89.71435546875,2.5927734375,89.71435546875,-85.517578125,274.482421875,-0.6317138671875,1783152832.0769305,4,2,426,0.244140625,0.1220703125,26.0009765625
1783152832.1888695,55 53 64 ff 8b ff 9a 41 78 09 f1,-156,-117,16794,-0.85693359375,-0.6427001953125,92.252197265625,2.537841796875,92.252197265625,-88.055419921875,271.944580078125,-0.6427001953125,1783152832.1768625,2,-3,442,0.1220703125,-0.18310546875,26.9775390625
1783152832.2889445,55 53 58 ff 83 ff dc 43 7a 09 23,-168,-125,17372,-0.9228515625,-0.6866455078125,95.42724609375,3.175048828125,95.42724609375,-91.23046875,268.76953125,-0.6866455078125,1783152832.2765036,3,-7,542,0.18310546875,-0.42724609375,33.0810546875
1783152832.3888288,55 53 51 ff 81 ff cb 45 7a 09 0b,-175,-127,17867,-0.9613037109375,-0.6976318359375,98.1463623046875,2.7191162109375,98.1463623046875,-93.9495849609375,266.0504150390625,-0.6976318359375,1783152832.3764973,4,0,441,0.244140625,0.0,26.91650390625
1783152832.488907,55 53 4b ff 80 ff 8c 47 7d 09 ca,-181,-128,18316,-0.9942626953125,-0.703125,100.61279296875,2.4664306640625,100.61279296875,-96.416015625,263.583984375,-0.703125,1783152832.4762836,2,-1,367,0.1220703125,-0.06103515625,22.39990234375
1783152832.588824,55 53 45 ff 7f ff 2e 49 77 09 61,-187,-129,18734,-1.0272216796875,-0.7086181640625,102.908935546875,2.296142578125,102.908935546875,-98.712158203125,261.287841796875,-0.7086181640625,1783152832.5766006,3,1,316,0.18310546875,0.06103515625,19.287109375
